agent_id,model,route_chosen,pacing_chosen,total_time_min,energy_consumed,total_cost_usd,total_latency_ms,accuracy_pct,cost_per_correct_usd,on_time
agent-0855,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.82,11.9,0.000607,718.8,100.0,0.000304,True
agent-0856,anthropic/claude-sonnet-5,Metro Transit Grid Delta,Standard,8.72,14.56,0.001701,755.8,50.0,0.001701,False
agent-0857,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.83,11.9,0.000489,678.0,100.0,0.000244,True
agent-0858,anthropic/claude-haiku-4-5,Expressway Alpha,Push,4.9,15.84,0.000586,714.9,0.0,0.000586,False
agent-0859,google/gemini-2.0-flash,Mountain Pass Beta,Standard,6.21,11.9,5.2e-05,693.5,100.0,2.6e-05,True
agent-0860,google/gemini-2.0-flash,Mountain Pass Beta,Standard,6.11,11.9,6.3e-05,641.4,100.0,3.1e-05,True
agent-0861,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,8.46,11.9,0.001743,838.3,100.0,0.000871,True
agent-0862,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.32,11.9,0.00189,800.0,100.0,0.000945,True
agent-0863,google/gemini-2.0-flash,Valley Highway Gamma,Standard,5.21,12.0,5.4e-05,708.2,50.0,5.4e-05,False
agent-0864,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.59,11.9,0.00174,814.4,100.0,0.00087,True
agent-0865,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,8.27,11.9,0.001617,817.6,100.0,0.000808,True
agent-0866,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.7,11.9,0.001674,887.5,100.0,0.000837,True
agent-0867,google/gemini-2.0-flash,Valley Highway Gamma,Standard,5.51,12.0,4.8e-05,686.1,50.0,4.8e-05,False
agent-0868,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,8.46,11.9,0.001803,760.4,100.0,0.000901,True
agent-0869,google/gemini-2.0-flash,Mountain Pass Beta,Standard,6.59,11.9,5.4e-05,609.3,100.0,2.7e-05,True
agent-0870,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.32,11.9,0.000568,725.8,100.0,0.000284,True
agent-0871,anthropic/claude-haiku-4-5,Mountain Pass Beta,Conserve,8.63,9.52,0.000564,814.6,50.0,0.000564,True
agent-0872,anthropic/claude-haiku-4-5,Valley Highway Gamma,Standard,5.9,12.0,0.000632,716.6,50.0,0.000632,False
agent-0873,google/gemini-2.0-flash,Expressway Alpha,Push,4.27,15.84,4.7e-05,693.3,0.0,4.7e-05,False
agent-0874,google/gemini-2.0-flash,Mountain Pass Beta,Conserve,8.41,9.52,6e-05,654.9,50.0,6e-05,True
agent-0875,anthropic/claude-haiku-4-5,Mountain Pass Beta,Conserve,9.4,9.52,0.000553,659.8,50.0,0.000553,True
agent-0876,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.97,11.9,0.000482,725.3,100.0,0.000241,True
agent-0877,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,8.08,11.9,0.001725,784.2,100.0,0.000862,True
agent-0878,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.74,11.9,0.000559,715.7,100.0,0.00028,True
agent-0879,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.28,11.9,0.000564,811.0,100.0,0.000282,True
agent-0880,google/gemini-2.0-flash,Mountain Pass Beta,Conserve,7.59,9.52,5e-05,625.7,50.0,5e-05,True
agent-0881,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.62,11.9,0.00168,814.7,100.0,0.00084,True
agent-0882,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,8.24,11.9,0.001671,840.7,100.0,0.000836,True
agent-0883,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.08,11.9,0.000598,692.1,100.0,0.000299,True
agent-0884,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.69,11.9,0.000563,765.3,100.0,0.000282,True
agent-0885,anthropic/claude-haiku-4-5,Expressway Alpha,Standard,6.06,13.2,0.00046,720.8,50.0,0.00046,False
agent-0886,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.93,11.9,0.000555,708.5,100.0,0.000277,True
agent-0887,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.29,11.9,0.000513,636.6,100.0,0.000257,True
agent-0888,google/gemini-2.0-flash,Mountain Pass Beta,Standard,6.06,11.9,4.6e-05,579.1,100.0,2.3e-05,True
agent-0889,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.53,11.9,0.000592,700.3,100.0,0.000296,True
agent-0890,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.99,11.9,0.001671,875.5,100.0,0.000836,True
agent-0891,google/gemini-2.0-flash,Mountain Pass Beta,Standard,6.04,11.9,5e-05,628.4,100.0,2.5e-05,True
agent-0892,google/gemini-2.0-flash,Mountain Pass Beta,Push,5.07,14.28,5.6e-05,588.8,50.0,5.6e-05,True
agent-0893,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.35,11.9,0.000558,800.4,100.0,0.000279,True
agent-0894,google/gemini-2.0-flash,Mountain Pass Beta,Standard,6.4,11.9,5.3e-05,665.0,100.0,2.7e-05,True
agent-0895,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.38,11.9,0.000523,735.7,100.0,0.000262,True
agent-0896,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,8.22,11.9,0.001572,821.1,100.0,0.000786,True
agent-0897,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.36,11.9,0.001677,818.1,100.0,0.000839,True
agent-0898,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,8.31,11.9,0.001725,797.6,100.0,0.000862,True
agent-0899,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.74,11.9,0.001602,737.1,100.0,0.000801,True
agent-0900,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.97,11.9,0.00057,785.9,100.0,0.000285,True
agent-0901,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.68,11.9,0.001752,815.4,100.0,0.000876,True
agent-0902,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.22,11.9,0.000508,732.9,100.0,0.000254,True
agent-0903,google/gemini-2.0-flash,Metro Transit Grid Delta,Conserve,9.46,11.65,4.4e-05,631.1,0.0,4.4e-05,False
agent-0904,google/gemini-2.0-flash,Valley Highway Gamma,Conserve,7.05,9.6,5.7e-05,704.7,0.0,5.7e-05,False
agent-0905,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.36,11.9,0.001902,898.6,100.0,0.000951,True
agent-0906,anthropic/claude-haiku-4-5,Metro Transit Grid Delta,Standard,7.74,14.56,0.000598,710.0,50.0,0.000598,False
agent-0907,google/gemini-2.0-flash,Mountain Pass Beta,Standard,6.29,11.9,5.2e-05,689.8,100.0,2.6e-05,True
agent-0908,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.7,11.9,0.000545,640.1,100.0,0.000273,True
agent-0909,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.99,11.9,0.000573,655.3,100.0,0.000286,True
agent-0910,google/gemini-2.0-flash,Mountain Pass Beta,Standard,6.61,11.9,5.7e-05,563.6,100.0,2.8e-05,True
agent-0911,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.8,11.9,0.001764,823.5,100.0,0.000882,True
agent-0912,google/gemini-2.0-flash,Mountain Pass Beta,Standard,5.96,11.9,4.7e-05,565.6,100.0,2.4e-05,True
agent-0913,google/gemini-2.0-flash,Mountain Pass Beta,Standard,6.54,11.9,5.4e-05,609.1,100.0,2.7e-05,True
agent-0914,google/gemini-2.0-flash,Mountain Pass Beta,Standard,6.54,11.9,5.9e-05,619.7,100.0,3e-05,True
agent-0915,google/gemini-2.0-flash,Mountain Pass Beta,Standard,5.91,11.9,5.6e-05,597.2,100.0,2.8e-05,True
agent-0916,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.14,11.9,0.000617,741.5,100.0,0.000309,True
agent-0917,google/gemini-2.0-flash,Mountain Pass Beta,Standard,5.94,11.9,5.4e-05,562.8,100.0,2.7e-05,True
agent-0918,google/gemini-2.0-flash,Metro Transit Grid Delta,Standard,6.89,14.56,5.3e-05,629.7,50.0,5.3e-05,False
agent-0919,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.07,11.9,0.00057,728.4,100.0,0.000285,True
agent-0920,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.68,11.9,0.000542,752.2,100.0,0.000271,True
agent-0921,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.68,11.9,0.000483,703.7,100.0,0.000242,True
agent-0922,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.85,11.9,0.001662,738.5,100.0,0.000831,True
agent-0923,google/gemini-2.0-flash,Mountain Pass Beta,Standard,6.02,11.9,5e-05,696.6,100.0,2.5e-05,True
agent-0924,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,8.24,11.9,0.00156,751.2,100.0,0.00078,True
agent-0925,anthropic/claude-haiku-4-5,Mountain Pass Beta,Conserve,9.48,9.52,0.000591,829.2,50.0,0.000591,True
agent-0926,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,8.15,11.9,0.001674,772.5,100.0,0.000837,True
agent-0927,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.9,11.9,0.000584,768.9,100.0,0.000292,True
agent-0928,google/gemini-2.0-flash,Expressway Alpha,Standard,5.21,13.2,5.6e-05,704.9,50.0,5.6e-05,False
agent-0929,google/gemini-2.0-flash,Mountain Pass Beta,Standard,6.54,11.9,5e-05,603.2,100.0,2.5e-05,True
agent-0930,google/gemini-2.0-flash,Mountain Pass Beta,Standard,5.98,11.9,5e-05,623.7,100.0,2.5e-05,True
agent-0931,google/gemini-2.0-flash,Mountain Pass Beta,Standard,6.27,11.9,5.9e-05,634.1,100.0,2.9e-05,True
agent-0932,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.97,11.9,0.000552,721.9,100.0,0.000276,True
agent-0933,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.51,11.9,0.000529,802.2,100.0,0.000264,True
agent-0934,anthropic/claude-haiku-4-5,Expressway Alpha,Standard,6.08,13.2,0.000591,739.3,50.0,0.000591,False
agent-0935,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.41,11.9,0.000608,762.3,100.0,0.000304,True
agent-0936,google/gemini-2.0-flash,Expressway Alpha,Standard,5.07,13.2,5.9e-05,670.4,50.0,5.9e-05,False
agent-0937,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.92,11.9,0.000535,773.5,100.0,0.000267,True
agent-0938,anthropic/claude-haiku-4-5,Expressway Alpha,Standard,5.88,13.2,0.000583,700.2,50.0,0.000583,False
agent-0939,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,8.41,11.9,0.001638,807.5,100.0,0.000819,True
agent-0940,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.33,11.9,0.000567,758.6,100.0,0.000284,True
agent-0941,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.13,11.9,0.00061,779.1,100.0,0.000305,True
agent-0942,google/gemini-2.0-flash,Expressway Alpha,Standard,5.16,13.2,5.3e-05,586.4,50.0,5.3e-05,False
agent-0943,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.54,11.9,0.000498,710.7,100.0,0.000249,True
agent-0944,google/gemini-2.0-flash,Mountain Pass Beta,Standard,6.44,11.9,4.9e-05,632.9,100.0,2.4e-05,True
agent-0945,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,8.2,11.9,0.00174,888.2,100.0,0.00087,True
agent-0946,anthropic/claude-haiku-4-5,Mountain Pass Beta,Conserve,9.49,9.52,0.000555,693.9,50.0,0.000555,True
agent-0947,google/gemini-2.0-flash,Mountain Pass Beta,Standard,6.2,11.9,5e-05,665.0,100.0,2.5e-05,True
agent-0948,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.08,11.9,0.000564,675.2,100.0,0.000282,True
agent-0949,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.8,11.9,0.001704,806.9,100.0,0.000852,True
agent-0950,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,8.2,11.9,0.00153,754.6,100.0,0.000765,True
agent-0951,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.89,11.9,0.000578,694.1,100.0,0.000289,True
agent-0952,google/gemini-2.0-flash,Mountain Pass Beta,Standard,6.62,11.9,5.2e-05,636.2,100.0,2.6e-05,True
agent-0953,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.94,11.9,0.000567,644.8,100.0,0.000284,True
agent-0954,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.07,11.9,0.00053,797.4,100.0,0.000265,True
agent-0955,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.09,11.9,0.000499,785.4,100.0,0.000249,True
agent-0956,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.76,11.9,0.001545,771.2,100.0,0.000772,True
agent-0957,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.31,11.9,0.000537,788.3,100.0,0.000268,True
agent-0958,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,8.34,11.9,0.001665,688.1,100.0,0.000833,True
agent-0959,anthropic/claude-haiku-4-5,Valley Highway Gamma,Standard,6.01,12.0,0.000508,723.5,50.0,0.000508,False
agent-0960,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.12,11.9,0.000517,733.0,100.0,0.000258,True
agent-0961,google/gemini-2.0-flash,Valley Highway Gamma,Standard,5.36,12.0,4.8e-05,546.5,50.0,4.8e-05,False
agent-0962,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.9,11.9,0.001713,770.7,100.0,0.000857,True
agent-0963,anthropic/claude-haiku-4-5,Expressway Alpha,Standard,5.97,13.2,0.000547,609.6,50.0,0.000547,False
agent-0964,google/gemini-2.0-flash,Valley Highway Gamma,Standard,5.23,12.0,5.4e-05,621.0,50.0,5.4e-05,False
agent-0965,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.83,11.9,0.000529,831.4,100.0,0.000264,True
agent-0966,google/gemini-2.0-flash,Mountain Pass Beta,Conserve,7.75,9.52,5.1e-05,584.0,50.0,5.1e-05,True
agent-0967,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.29,11.9,0.000609,715.5,100.0,0.000304,True
agent-0968,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.67,11.9,0.000563,732.5,100.0,0.000281,True
agent-0969,google/gemini-2.0-flash,Mountain Pass Beta,Standard,6.63,11.9,4.9e-05,555.7,100.0,2.5e-05,True
agent-0970,google/gemini-2.0-flash,Expressway Alpha,Standard,5.42,13.2,4.6e-05,725.2,50.0,4.6e-05,False
agent-0971,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.87,11.9,0.000555,758.2,100.0,0.000278,True
agent-0972,google/gemini-2.0-flash,Expressway Alpha,Push,4.24,15.84,5.8e-05,659.1,0.0,5.8e-05,False
agent-0973,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.94,11.9,0.001533,813.0,100.0,0.000767,True
agent-0974,google/gemini-2.0-flash,Expressway Alpha,Standard,5.28,13.2,5.7e-05,576.9,50.0,5.7e-05,False
agent-0975,google/gemini-2.0-flash,Mountain Pass Beta,Standard,5.98,11.9,5.5e-05,731.0,100.0,2.7e-05,True
agent-0976,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.96,11.9,0.000544,739.0,100.0,0.000272,True
agent-0977,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.8,11.9,0.001878,845.1,100.0,0.000939,True
agent-0978,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,8.03,11.9,0.001677,821.0,100.0,0.000839,True
agent-0979,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.1,11.9,0.000542,661.1,100.0,0.000271,True
agent-0980,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.58,11.9,0.001689,840.0,100.0,0.000844,True
agent-0981,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.67,11.9,0.000586,732.5,100.0,0.000293,True
agent-0982,anthropic/claude-haiku-4-5,Mountain Pass Beta,Push,6.09,14.28,0.000562,714.0,50.0,0.000562,True
agent-0983,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.79,11.9,0.001752,735.4,100.0,0.000876,True
agent-0984,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.47,11.9,0.001542,869.3,100.0,0.000771,True
agent-0985,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.29,11.9,0.000548,672.7,100.0,0.000274,True
agent-0986,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.72,11.9,0.000542,719.0,100.0,0.000271,True
agent-0987,google/gemini-2.0-flash,Mountain Pass Beta,Push,5.45,14.28,4.9e-05,633.4,50.0,4.9e-05,True
agent-0988,google/gemini-2.0-flash,Mountain Pass Beta,Standard,6.34,11.9,5.1e-05,606.5,100.0,2.5e-05,True
agent-0989,google/gemini-2.0-flash,Mountain Pass Beta,Standard,5.99,11.9,4.9e-05,688.3,100.0,2.5e-05,True
agent-0990,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.44,11.9,0.000608,808.3,100.0,0.000304,True
agent-0991,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.63,11.9,0.000572,768.2,100.0,0.000286,True
agent-0992,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.61,11.9,0.001713,867.1,100.0,0.000857,True
agent-0993,anthropic/claude-haiku-4-5,Mountain Pass Beta,Push,5.78,14.28,0.000543,626.7,50.0,0.000543,True
agent-0994,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.41,11.9,0.000634,654.0,100.0,0.000317,True
agent-0995,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.79,11.9,0.000543,720.1,100.0,0.000272,True
agent-0996,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.13,11.9,0.000584,701.8,100.0,0.000292,True
agent-0997,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,6.83,11.9,0.000541,669.0,100.0,0.000271,True
agent-0998,google/gemini-2.0-flash,Mountain Pass Beta,Standard,6.42,11.9,4.6e-05,585.8,100.0,2.3e-05,True
agent-0999,anthropic/claude-sonnet-5,Mountain Pass Beta,Standard,7.64,11.9,0.001878,761.4,100.0,0.000939,True
agent-1000,anthropic/claude-haiku-4-5,Mountain Pass Beta,Standard,7.34,11.9,0.000577,764.7,100.0,0.000289,True
